CustomerID,CustomerName,City,Age,MembershipType
C1385,Varun Das,Delhi,64,Silver
C1386,Kiara Kapoor,Bhopal,45,Silver
C1387,Pooja Bhat,Delhi,46,Regular
C1388,Nisha Iyer,Chennai,22,Silver
C1389,Riya Kapoor,Kolkata,26,Platinum
C1390,Nisha Iyer,Pune,48,Gold
C1391,Anjali Malhotra,Mumbai,20,Gold
C1392,Rahul Gupta,Pune,50,Silver
C1393,Amit Iyer,Hyderabad,35,Regular
C1394,Neha Gupta,Indore,43,Regular
C1395,Arjun Iyer,Delhi,37,Regular
C1396,Riya Das,Delhi,60,Silver
C1397,Karan Das,Ahmedabad,45,Regular
C1398,Amit Malhotra,Bhopal,62,Platinum
C1399,Meera Reddy,Pune,49,Regular
C1400,Amit Das,Mumbai,44,Regular
C1401,Neha Iyer,Pune,57,Gold
C1402,Riya Bhat,Indore,53,Regular
C1403,Sneha Choudhary,Delhi,48,Platinum
C1404,Priya Nair,Ahmedabad,35,Regular
C1405,Siddharth Iyer,Hyderabad,18,Gold
C1406,Sneha Gupta,Delhi,54,Gold
C1407,Vikram Bhat,Bhopal,59,Silver
C1408,Aditya Sharma,Delhi,54,Regular
C1409,Meera Reddy,Bangalore,48,Regular
C1410,Priya Choudhary,Kolkata,39,Regular
C1411,Siddharth Kapoor,Kolkata,49,Regular
C1412,Nisha Joshi,Hyderabad,59,Regular
C1413,Meera Reddy,Mumbai,23,Platinum
C1414,Priya Iyer,Indore,43,Silver
C1415,Tara Choudhary,Indore,62,Regular
C1416,Sneha Verma,Indore,31,Gold
C1417,Pooja Kapoor,Kolkata,64,Silver
C1418,Kiara Nair,Ahmedabad,54,Regular
C1419,Pooja Gupta,Bangalore,22,Regular
C1420,Amit Reddy,Chennai,55,Regular
C1421,Kiara Joshi,Kolkata,23,Regular
C1422,Rishabh Joshi,Chennai,21,Regular
C1423,Rishabh Iyer,Indore,28,Regular
C1424,Pooja Bhat,Pune,39,Regular
C1425,Amit Iyer,Pune,63,Regular
C1426,Riya Kumar,Hyderabad,22,Regular
C1427,Amit Iyer,Ahmedabad,65,Regular
C1428,Rahul Sharma,Delhi,46,Silver
C1429,Meera Das,Bhopal,65,Regular
C1430,Tara Gupta,Pune,56,Regular
C1431,Aditya Kapoor,Mumbai,58,Regular
C1432,Tara Joshi,Delhi,57,Regular
C1433,Aditya Malhotra,Indore,24,Regular
C1434,Aditya Das,Pune,48,Regular
C1435,Nisha Malhotra,Pune,50,Silver
C1436,Meera Iyer,Bhopal,51,Regular
C1437,Aditya Kumar,Pune,48,Silver
C1438,Arjun Kumar,Ahmedabad,37,Platinum
C1439,Rahul Kumar,Hyderabad,58,Regular
C1440,Karan Nair,Bangalore,59,Regular
C1441,Rahul Kapoor,Hyderabad,48,Regular
C1442,Neha Sharma,Kolkata,38,Gold
C1443,Amit Patel,Kolkata,22,Platinum
C1444,Rishabh Bhat,Hyderabad,44,Regular
C1445,Neha Choudhary,Indore,30,Regular
C1446,Arjun Gupta,Ahmedabad,38,Regular
C1447,Rohan Das,Delhi,53,Regular
C1448,Neha Reddy,Chennai,64,Platinum
C1449,Varun Bhat,Kolkata,51,Platinum
C1450,Priya Gupta,Kolkata,32,Regular
C1451,Vikram Verma,Bangalore,31,Regular
C1452,Kiara Choudhary,Ahmedabad,58,Regular
C1453,Tara Das,Indore,22,Gold
C1454,Meera Kumar,Bangalore,54,Regular
C1455,Aditya Das,Ahmedabad,34,Regular
C1456,Rahul Kapoor,Delhi,33,Regular
C1457,Siddharth Reddy,Ahmedabad,42,Platinum
C1458,Neha Gupta,Delhi,58,Silver
C1459,Karan Verma,Mumbai,24,Silver
C1460,Riya Sharma,Chennai,47,Silver
C1461,Amit Das,Hyderabad,26,Silver
C1462,Amit Gupta,Bhopal,29,Gold
C1463,Priya Das,Indore,55,Regular
C1464,Anjali Reddy,Ahmedabad,45,Platinum
C1465,Kiara Kapoor,Bangalore,51,Regular
C1466,Sneha Gupta,Pune,44,Regular
C1467,Aditya Patel,Chennai,46,Silver
C1468,Rahul Gupta,Pune,58,Gold
C1469,Kiara Kumar,Indore,44,Regular
C1470,Rohan Bhat,Kolkata,51,Silver
C1471,Varun Kapoor,Bangalore,52,Gold
C1472,Kiara Das,Kolkata,39,Gold
C1473,Priya Singh,Indore,33,Silver
C1474,Nisha Malhotra,Bangalore,42,Regular
C1475,Siddharth Bhat,Pune,48,Silver
C1476,Nisha Bhat,Ahmedabad,27,Silver
C1477,Anjali Gupta,Ahmedabad,43,Regular
C1478,Pooja Joshi,Pune,62,Gold
C1479,Arjun Nair,Chennai,23,Regular
C1480,Rahul Kapoor,Pune,33,Silver
C1481,Tara Gupta,Pune,42,Regular
C1482,Priya Reddy,Chennai,34,Regular
C1483,Sneha Kapoor,Bangalore,58,Gold
C1484,Tara Joshi,Chennai,62,Regular
C1485,Rahul Verma,Bangalore,51,Regular
C1486,Anjali Joshi,Ahmedabad,24,Regular
C1487,Riya Verma,Pune,53,Regular
C1488,Riya Patel,Bhopal,58,Gold
C1489,Neha Singh,Mumbai,30,Regular
C1490,Karan Patel,Bhopal,26,Regular
C1491,Vikram Joshi,Kolkata,31,Gold
C1492,Kiara Bhat,Bangalore,46,Regular
C1493,Priya Singh,Mumbai,43,Platinum
C1494,Sneha Iyer,Pune,26,Regular
C1495,Pooja Kapoor,Kolkata,60,Silver
C1496,Amit Kumar,Ahmedabad,22,Regular
C1497,Rohan Gupta,Chennai,63,Regular
C1498,Tara Sharma,Bhopal,65,Gold
C1499,Anjali Reddy,Bangalore,57,Platinum
C1500,Tara Reddy,Indore,18,Regular
C1501,Tara Iyer,Bangalore,30,Platinum
C1502,Karan Malhotra,Pune,37,Regular
C1503,Rahul Kumar,Ahmedabad,29,Regular
C1504,Aditya Nair,Bangalore,47,Regular
C1505,Priya Kumar,Delhi,36,Regular
C1506,Pooja Gupta,Mumbai,38,Regular
C1507,Rishabh Choudhary,Indore,56,Gold
C1508,Rohan Kumar,Hyderabad,23,Regular
C1509,Aditya Gupta,Chennai,24,Regular
C1510,Aditya Sharma,Kolkata,61,Regular
C1511,Anjali Gupta,Indore,40,Platinum
C1512,Neha Iyer,Indore,52,Gold
C1513,Rishabh Kumar,Mumbai,45,Silver
C1514,Rahul Das,Indore,18,Regular
C1515,Kiara Das,Kolkata,27,Regular
C1516,Kiara Kapoor,Bangalore,64,Regular
C1517,Rahul Sharma,Bhopal,64,Silver
C1518,Karan Kumar,Delhi,52,Regular
C1519,Vikram Iyer,Bangalore,57,Platinum
C1520,Nisha Nair,Chennai,57,Silver
C1521,Meera Gupta,Kolkata,24,Regular
C1522,Amit Choudhary,Kolkata,23,Regular
C1523,Rahul Sharma,Hyderabad,61,Regular
C1524,Aditya Joshi,Indore,62,Regular
C1525,Meera Choudhary,Ahmedabad,60,Silver
C1526,Rahul Kapoor,Ahmedabad,53,Silver
C1527,Karan Nair,Kolkata,34,Regular
C1528,Siddharth Bhat,Ahmedabad,18,Regular
C1529,Kiara Nair,Pune,62,Regular
C1530,Priya Sharma,Bhopal,24,Regular
C1531,Tara Kumar,Bhopal,25,Regular
C1532,Anjali Kapoor,Bangalore,55,Silver
C1533,Rahul Gupta,Mumbai,39,Platinum
C1534,Varun Das,Ahmedabad,44,Regular
C1535,Rahul Nair,Mumbai,18,Regular
C1536,Arjun Reddy,Indore,63,Regular
C1537,Aditya Iyer,Bhopal,59,Regular
C1538,Tara Choudhary,Chennai,18,Regular
C1539,Priya Joshi,Kolkata,27,Silver
C1540,Neha Kapoor,Chennai,34,Regular
C1541,Anjali Das,Bangalore,50,Platinum
C1542,Aditya Verma,Bangalore,34,Regular
C1543,Rohan Verma,Bangalore,63,Regular
C1544,Amit Bhat,Ahmedabad,35,Silver
C1545,Pooja Choudhary,Bhopal,58,Silver
C1546,Vikram Joshi,Bhopal,65,Gold
C1547,Pooja Choudhary,Hyderabad,35,Silver
C1548,Karan Verma,Bangalore,30,Regular
C1549,Neha Nair,Bangalore,20,Regular
C1550,Tara Joshi,Ahmedabad,32,Regular
C1551,Pooja Choudhary,Mumbai,20,Silver
C1552,Tara Malhotra,Hyderabad,63,Platinum
C1553,Sneha Verma,Hyderabad,29,Regular
C1554,Sneha Kapoor,Bangalore,50,Regular
C1555,Nisha Gupta,Mumbai,61,Silver
C1556,Rahul Sharma,Delhi,39,Regular
C1557,Priya Gupta,Delhi,27,Regular
C1558,Vikram Joshi,Kolkata,55,Regular
C1559,Kiara Das,Delhi,41,Regular
C1560,Karan Gupta,Bangalore,20,Gold
C1561,Neha Bhat,Indore,34,Platinum
C1562,Meera Kumar,Kolkata,36,Gold
C1563,Rohan Choudhary,Pune,26,Regular
C1564,Meera Bhat,Kolkata,63,Regular
C1565,Vikram Reddy,Chennai,39,Gold
C1566,Siddharth Patel,Kolkata,57,Regular
C1567,Aditya Sharma,Pune,20,Silver
C1568,Rishabh Reddy,Pune,33,Gold
C1569,Pooja Singh,Pune,50,Gold
C1570,Kiara Das,Kolkata,21,Platinum
C1571,Meera Malhotra,Delhi,39,Regular
C1572,Neha Kumar,Bhopal,40,Platinum
C1573,Karan Singh,Kolkata,31,Regular
C1574,Karan Iyer,Bhopal,28,Regular
C1575,Nisha Choudhary,Ahmedabad,50,Gold
C1576,Aditya Joshi,Bangalore,39,Regular
C1577,Priya Patel,Ahmedabad,26,Regular
C1578,Karan Kumar,Kolkata,43,Gold
C1579,Kiara Bhat,Indore,52,Regular
C1580,Meera Choudhary,Delhi,54,Silver
C1581,Rohan Das,Hyderabad,34,Regular
C1582,Rahul Kumar,Indore,54,Regular
C1583,Siddharth Gupta,Indore,41,Regular
C1584,Rishabh Verma,Delhi,53,Regular
C1585,Meera Patel,Delhi,37,Silver
C1586,Rishabh Choudhary,Kolkata,62,Silver
C1587,Sneha Iyer,Hyderabad,34,Platinum
C1588,Priya Sharma,Indore,20,Regular
C1589,Rahul Bhat,Mumbai,47,Regular
C1590,Meera Sharma,Bhopal,43,Silver
C1591,Riya Nair,Bhopal,49,Platinum
C1592,Riya Iyer,Chennai,20,Platinum
C1593,Kiara Iyer,Indore,26,Silver
C1594,Sneha Joshi,Indore,31,Regular
C1595,Karan Kapoor,Ahmedabad,32,Regular
C1596,Rahul Gupta,Bangalore,20,Silver
C1597,Priya Verma,Ahmedabad,25,Regular
C1598,Anjali Bhat,Indore,65,Gold
C1599,Amit Sharma,Mumbai,54,Regular
C1600,Meera Singh,Chennai,48,Gold
C1601,Rohan Singh,Pune,37,Regular
C1602,Vikram Das,Pune,48,Regular
C1603,Rahul Singh,Indore,42,Silver
C1604,Tara Gupta,Hyderabad,33,Regular
C1605,Anjali Patel,Chennai,32,Silver
C1606,Sneha Patel,Delhi,45,Regular
C1607,Kiara Verma,Bangalore,42,Regular
C1608,Arjun Reddy,Kolkata,54,Regular
C1609,Aditya Iyer,Delhi,45,Regular
C1610,Rishabh Iyer,Bangalore,31,Regular
C1611,Siddharth Reddy,Indore,49,Regular
C1612,Pooja Verma,Bhopal,60,Regular
C1613,Arjun Joshi,Hyderabad,58,Gold
C1614,Meera Choudhary,Mumbai,24,Gold
C1615,Tara Gupta,Kolkata,31,Regular
C1616,Rohan Bhat,Hyderabad,49,Regular
C1617,Sneha Reddy,Bangalore,39,Regular
C1618,Vikram Kumar,Kolkata,35,Regular
C1619,Priya Das,Indore,51,Regular
C1620,Anjali Reddy,Ahmedabad,20,Regular
C1621,Rishabh Singh,Delhi,35,Regular
C1622,Rohan Kumar,Pune,27,Platinum
C1623,Pooja Verma,Delhi,31,Gold
C1624,Varun Reddy,Indore,46,Silver
C1625,Nisha Patel,Chennai,64,Regular
C1626,Rohan Singh,Hyderabad,53,Regular
C1627,Tara Gupta,Pune,21,Regular
C1628,Neha Kumar,Bhopal,61,Regular
C1629,Aditya Bhat,Pune,51,Regular
C1630,Tara Malhotra,Bhopal,33,Silver
C1631,Nisha Reddy,Hyderabad,36,Platinum
C1632,Priya Patel,Indore,47,Regular
C1633,Priya Sharma,Bhopal,50,Silver
C1634,Siddharth Reddy,Delhi,56,Regular
C1635,Meera Malhotra,Bangalore,35,Regular
C1636,Rishabh Kapoor,Kolkata,43,Silver
C1637,Anjali Patel,Bhopal,21,Regular
C1638,Riya Gupta,Indore,54,Silver
C1639,Nisha Kapoor,Chennai,19,Regular
C1640,Anjali Malhotra,Pune,21,Gold
C1641,Riya Bhat,Delhi,59,Regular
C1642,Karan Sharma,Hyderabad,32,Regular
C1643,Kiara Kumar,Delhi,19,Regular
C1644,Vikram Bhat,Kolkata,39,Platinum
C1645,Meera Verma,Bhopal,32,Regular
C1646,Siddharth Kumar,Bhopal,40,Silver
C1647,Siddharth Verma,Pune,53,Regular
C1648,Karan Choudhary,Hyderabad,51,Regular
C1649,Pooja Patel,Pune,37,Regular
C1650,Vikram Kapoor,Kolkata,48,Regular
C1651,Amit Bhat,Mumbai,24,Platinum
C1652,Meera Kumar,Mumbai,43,Platinum
C1653,Rahul Kumar,Ahmedabad,52,Silver
C1654,Nisha Reddy,Chennai,52,Silver
C1655,Anjali Nair,Bhopal,25,Silver
C1656,Amit Reddy,Delhi,21,Platinum
C1657,Pooja Singh,Pune,51,Gold
C1658,Varun Patel,Bangalore,47,Silver
C1659,Meera Malhotra,Delhi,43,Silver
C1660,Varun Gupta,Delhi,20,Silver
C1661,Rahul Sharma,Ahmedabad,22,Regular
C1662,Vikram Kapoor,Kolkata,49,Regular
C1663,Sneha Kapoor,Mumbai,63,Regular
C1664,Priya Reddy,Delhi,48,Silver
C1665,Vikram Sharma,Mumbai,33,Regular
C1666,Rishabh Singh,Delhi,26,Regular
C1667,Riya Kumar,Chennai,29,Regular
C1668,Rishabh Bhat,Indore,35,Regular
C1669,Tara Verma,Pune,54,Gold
C1670,Neha Kapoor,Mumbai,60,Regular
C1671,Sneha Singh,Indore,28,Regular
C1672,Amit Gupta,Delhi,27,Regular
C1673,Varun Sharma,Bhopal,65,Regular
C1674,Varun Nair,Hyderabad,47,Silver
C1675,Amit Choudhary,Kolkata,61,Regular
C1676,Sneha Patel,Chennai,56,Regular
C1677,Kiara Joshi,Pune,60,Silver
C1678,Rohan Verma,Chennai,36,Silver
C1679,Arjun Malhotra,Kolkata,62,Platinum
C1680,Nisha Nair,Indore,46,Regular
C1681,Aditya Reddy,Bangalore,26,Regular
C1682,Arjun Das,Ahmedabad,50,Platinum
C1683,Riya Kapoor,Bangalore,51,Platinum
C1684,Karan Singh,Indore,59,Platinum
C1685,Kiara Bhat,Mumbai,27,Regular
C1686,Kiara Choudhary,Delhi,45,Silver
C1687,Vikram Reddy,Bhopal,52,Regular
C1688,Vikram Reddy,Indore,35,Silver
C1689,Pooja Verma,Delhi,34,Regular
C1690,Karan Das,Pune,59,Regular
C1691,Anjali Bhat,Bangalore,62,Regular
C1692,Tara Kapoor,Kolkata,34,Silver
C1693,Nisha Singh,Delhi,20,Silver
C1694,Aditya Sharma,Indore,51,Regular
C1695,Rishabh Sharma,Hyderabad,36,Gold
C1696,Kiara Iyer,Ahmedabad,26,Silver
C1697,Varun Nair,Pune,35,Silver
C1698,Riya Patel,Indore,19,Regular
C1699,Tara Sharma,Mumbai,21,Regular
C1700,Priya Nair,Mumbai,46,Regular
